Cell variables for frog model	SF Trinity at Sandy Bar test file		
SFR 1 Sept 2014	Elevation estimated from depth at 9.7 m3/s	Breeder-suitable from RSL 2/12/2015	Has-shelter added from RSL survey 10/22/2014
CellNum	Elevation (m)	Breeder-suitable?	Has-shelter?
34518	144.1868591	0	0
34519	144.8467865	0	0
34520	144.9434815	0	0
34521	144.1676483	0	0
34522	143.7685852	0	0
34523	143.4671173	0	0
34524	143.3413239	0	0
34525	143.3970337	0	0
34526	143.5866242	0	0
34527	143.8887634	0	0
34528	144.131485	0	0
34529	144.4595947	0	0
34530	145.3034668	0	0
34531	145.2522583	0	0
34532	145.2100372	0	0
34533	145.2039947	0	0
34534	145.2690735	0	0
34535	146.6163635	0	0
34536	147.6617432	0	0
34537	148.0019989	0	0
34538	148.0019989	0	0
34539	148.0019989	0	0
34540	148.0019989	0	0
34541	148.0019989	0	0
34542	148.0019989	0	0
34543	148.0019989	0	0
34544	148.0019989	0	0
34574	145.6972656	0	0
34575	146.0108948	0	0
34576	146.347229	0	0
34577	146.6823731	0	0
34578	146.9008026	0	0
34579	147.0847778	0	0
34580	147.308548	0	0
34581	147.6215057	0	0
34582	147.65271	0	0
34583	147.7259369	0	0
34584	147.3990021	0	0
34585	147.3046112	0	0
34586	147.3819275	0	0
34587	147.3984985	0	0
34588	147.4249268	0	0
34589	147.4489288	0	0
34590	147.5706024	0	0
34591	147.556488	0	0
34592	147.554306	0	0
34593	147.5131531	0	0
34594	147.456543	0	0
34595	147.4138947	0	0
34596	147.4046326	0	0
34597	147.4052734	0	0
34598	147.4086609	0	0
34599	147.3904572	0	0
34600	147.3650208	0	0
34601	147.3134308	0	0
34602	147.2929688	0	0
34603	147.2910156	0	0
34604	147.2725067	0	0
34605	147.2611084	0	0
34606	147.2506561	0	0
34607	147.2461548	0	0
34608	147.2394409	0	0
34609	147.2269592	0	0
34610	147.2134552	0	0
34611	147.1995392	0	0
34612	147.1800232	0	0
34613	147.2322083	0	0
34614	147.249527	0	0
34615	147.3949737	0	0
34616	147.5256348	0	0
34617	147.807312	0	0
34618	147.8421173	0	0
34619	147.7597961	0	0
34620	147.4000397	0	0
34621	147.4773712	0	0
34622	147.7198334	0	0
34623	147.8149567	0	0
34624	147.9939117	0	0
34625	147.9974976	0	0
34626	148.0019989	0	0
34627	148.0019989	0	0
34628	148.0002747	0	0
34629	147.948349	0	0
34630	147.4768219	0	0
34631	147.387085	0	0
34632	147.5986633	0	0
34633	147.7132568	0	0
34634	147.9799805	0	0
34635	147.919693	0	0
34636	148.0019989	0	0
34637	148.0019989	0	0
34638	148.0019989	0	0
34639	148.0019989	0	0
34640	148.0019989	0	0
34641	148.0019989	0	0
34642	148.0019989	0	0
34643	148.0019989	0	0
34644	148.0019989	0	0
34645	148.0019989	0	0
34646	148.0019989	0	0
34647	148.0019989	0	0
34648	148.0019989	0	0
34649	148.0019989	0	0
34650	148.0019989	0	0
34651	148.0019989	0	0
34652	148.0019989	0	0
34653	148.0019989	0	0
34654	148.0019989	0	0
34655	148.0019989	0	0
34656	148.0019989	0	0
34657	148.0019989	0	0
34658	148.0019989	0	0
34659	148.0019989	0	0
34660	148.0019989	0	0
34661	148.0019989	0	0
34662	148.0019989	0	0
34663	148.0019989	0	0
34664	148.0019989	0	0
34665	148.0019989	0	0
34666	148.0019989	0	0
34667	148.0019989	0	0
34668	148.0019989	0	0
34669	148.0019989	0	0
34670	148.0019989	0	0
34671	148.0019989	0	0
34672	147.9983063	0	0
34673	147.9767609	0	0
34674	147.9412689	0	0
34675	147.8957825	0	0
34676	147.8486786	0	0
34677	147.8135071	0	0
34678	147.7752685	0	0
34679	147.733963	0	0
34680	147.6908264	0	0
34681	147.6461182	0	0
34682	147.6007843	0	0
34683	147.556839	0	0
34684	147.5141602	0	0
34685	147.4725189	0	0
34686	147.4319305	0	0
34687	147.3924255	0	0
34688	147.3540192	0	0
34689	147.3166504	0	0
34690	147.2802429	0	0
34691	147.2446136	0	0
34692	147.2097321	0	0
34693	147.1755829	0	0
34694	147.1420593	0	0
34695	147.1091766	0	0
34696	147.0768585	0	0
34697	147.0450745	0	0
34698	147.0137634	0	0
34699	146.9828949	0	0
34700	146.9524231	0	0
34701	146.922287	0	0
34702	146.8924713	0	0
34703	146.8629608	0	0
34704	146.8337097	0	0
34705	146.804718	0	0
34706	146.7759552	0	0
34707	146.7191467	0	0
34708	146.6911011	0	0
34709	146.663269	0	0
34710	146.6356812	0	0
34711	146.6083221	0	0
34712	146.5811768	0	0
34713	146.554245	0	0
34714	146.5275116	0	0
34715	146.5009918	0	0
34716	146.4746704	0	0
34717	146.4485474	0	0
34718	146.4226227	0	0
34719	146.3968964	0	0
34720	146.3713532	0	0
34721	146.3460388	0	0
34722	146.3209534	0	0
34723	146.2961121	0	0
34724	146.2715454	0	0
34725	146.2472534	0	0
34726	146.2232666	0	0
34727	146.1996002	0	0
34728	146.1762695	0	0
34729	146.1532898	0	0
34730	146.1306458	0	0
34731	146.1083527	0	0
34732	146.0864105	0	0
34765	145.6254425	0	0
34766	145.6211395	0	0
34767	145.6167755	0	0
34768	145.6123657	0	0
34769	145.6078949	0	0
34770	145.6033935	0	0
34771	145.5988464	0	0
34772	145.5942841	0	0
34773	145.5897064	0	0
34774	145.5851898	0	0
34775	145.5814056	0	0
34776	145.5784912	0	0
34777	145.5759583	0	0
34778	145.5734863	1	0
34779	145.571106	1	0
34780	145.5688629	1	0
34781	145.5667725	1	0
34782	145.5648041	1	0
34783	145.562912	1	0
34784	145.5611115	1	0
34785	145.559433	1	0
34786	145.5578919	1	0
34787	145.5565338	1	0
34788	145.5554199	1	0
34789	145.554657	1	0
34790	145.5543365	1	0
34791	145.5545654	1	0
34792	145.555191	1	0
34793	145.5560761	1	0
34794	145.5572205	1	0
34795	145.5584412	1	0
34796	145.5594177	1	0
34797	145.5552673	1	0
34798	145.5428619	1	0
34799	145.5202026	1	0
34800	145.4919434	1	0
34801	145.456543	1	0
34802	145.4086761	1	0
34803	145.333252	1	0
34804	145.1614838	1	0
34805	145.1238403	1	0
34806	145.0901489	1	0
34807	145.0752716	1	0
34808	145.0908661	1	0
34809	145.1017304	1	0
34810	145.0953827	1	0
34811	145.0985413	1	0
34812	145.1009522	1	0
34813	145.1060028	1	0
34814	145.1060028	1	0
34815	145.1069489	1	0
34816	145.1086578	1	0
34817	145.1078949	1	0
34818	145.1081238	1	0
34819	145.1213074	1	0
34820	145.161377	1	0
34821	145.1836395	1	0
34822	145.1788025	1	0
34823	145.1766815	1	0
34824	145.1808472	1	0
34825	145.1840057	1	0
34826	145.1843109	1	0
34827	145.1856995	1	0
34828	145.1885986	1	0
34829	145.2020111	0	0
34830	145.2319031	0	0
34831	145.2455444	0	0
34832	145.231308	0	0
34833	145.2320099	0	0
34834	145.2434692	0	0
34835	145.2262726	0	0
34836	145.1772614	0	0
34837	145.1544495	0	0
34838	145.1441956	0	0
34839	145.1346435	0	0
34840	145.1179962	0	0
34841	145.1307678	0	0
34842	145.1657257	0	0
34843	145.1826782	0	0
34844	145.1749573	0	0
34845	145.1664124	0	0
34846	145.1985016	0	0
34847	145.2929382	0	0
34848	145.2988739	0	0
34849	145.2954865	0	0
34850	145.2952728	0	0
34851	145.2949982	0	0
34852	145.3269043	0	0
34853	145.3527222	0	0
34854	145.3723602	0	0
34855	145.3951569	0	0
34856	145.3980103	0	0
34857	145.4038391	0	0
34858	145.4151306	0	0
34859	145.429657	0	0
34860	145.4324799	0	0
34861	145.4289856	0	0
34862	145.3645935	0	0
34863	145.248291	0	0
34864	145.0688629	0	0
34865	144.6927795	0	0
34866	144.5134735	0	0
34867	144.5167999	0	0
34868	144.530838	0	0
34869	144.5318298	0	0
34870	144.5134125	0	0
34871	144.5136871	0	0
34872	144.5154572	0	0
34873	144.5355682	0	0
34874	144.5793457	0	0
34875	144.627655	0	0
34876	144.6446075	0	0
34877	144.6514282	0	0
34878	144.6517639	0	0
34879	144.6112671	0	0
34880	144.5540772	0	0
34881	144.4637146	0	0
34882	144.3094025	0	0
34883	144.1261597	0	0
34884	143.9754486	0	1
34885	143.9420013	0	0
34886	143.9303131	0	0
34887	143.9252319	0	0
34888	143.9303589	0	0
34889	143.9746704	0	0
34890	144.0391998	0	0
34891	144.1281128	0	0
34892	144.1611633	0	0
34893	144.0175934	0	0
34894	143.8382111	0	0
34895	143.61232	0	0
34896	143.4929504	0	0
34897	143.4698944	0	0
34898	143.4660797	0	0
34899	143.4660034	0	0
34900	143.4434357	0	0
34901	143.3848114	0	0
34902	143.3301849	0	0
34903	143.3198242	0	0
34904	143.2993164	0	0
34905	143.2746582	0	0
34906	143.2350464	0	0
34907	143.1940613	0	0
34908	143.1722412	0	0
34909	143.1513825	0	0
34910	143.1301117	0	0
34911	143.119751	0	0
34912	143.1158447	0	0
34913	143.0830994	0	0
34914	143.0302124	0	0
34915	143.0008392	0	0
34916	142.9930572	0	0
34917	142.9684906	0	0
34918	142.954773	0	0
34919	142.9482269	0	0
34920	142.9282379	0	0
34921	142.8936462	0	0
34922	142.8650513	0	0
34923	142.8390503	0	0
34924	142.8088532	0	0
34925	142.7707367	0	0
34926	142.7445374	0	0
34927	142.7028046	0	0
34928	142.6432648	0	0
34929	142.5781097	0	0
34930	142.5131989	0	0
34931	142.4517365	0	0
34932	142.3029633	0	0
34933	142.2336426	0	0
34934	142.1736908	0	0
34935	142.1257324	0	0
34936	142.086853	0	0
34937	142.0338898	0	0
34938	141.9621735	0	0
34939	141.8865967	0	0
34940	141.8209381	0	0
34941	141.7793426	0	0
34942	141.766571	0	0
34943	141.8478699	0	0
34944	141.9521027	0	0
34945	142.1148529	0	0
34946	142.3420105	0	0
34947	142.7296295	0	0
34948	143.1303253	0	0
34949	143.4424744	0	0
34950	143.7913971	0	0
34951	144.2545166	0	0
34952	144.94664	0	0
34953	144.6242676	0	0
34954	143.686676	0	0
34955	143.2489319	0	0
34956	143.5299683	0	0
34957	143.3120575	0	0
34958	143.1836548	0	0
34959	143.7294922	0	0
34960	144.1848907	0	0
34961	144.0611725	0	0
34962	144.640564	0	0
34963	145.1560822	0	0
34964	145.2139282	0	0
34965	145.2039947	0	0
34966	145.2039947	0	0
34967	145.6272583	0	0
34968	146.7897339	0	0
34969	147.9245606	0	0
34970	148.0019989	0	0
34971	148.0019989	0	0
34972	148.0019989	0	0
34973	148.0019989	0	0
34974	148.0019989	0	0
34975	148.0019989	0	0
34976	148.0019989	0	0
35006	145.9688263	0	0
35007	147.1238098	0	0
35008	147.3727875	0	0
35009	147.5796814	0	0
35010	147.7362824	0	0
35011	147.7995911	0	0
35012	147.8009796	0	0
35013	147.8007965	0	0
35014	147.7903442	0	0
35015	147.77211	0	0
35016	147.6603851	0	0
35017	147.6413269	0	0
35018	147.647171	0	0
35019	147.655899	0	0
35020	147.6357269	0	0
35021	147.615036	0	0
35022	147.5970459	0	0
35023	147.5432282	0	0
35024	147.4764862	0	0
35025	147.4435425	0	0
35026	147.4217987	0	0
35027	147.4119415	0	0
35028	147.4159546	0	0
35029	147.4199524	0	0
35030	147.4205322	0	0
35031	147.4123077	0	0
35032	147.3836517	0	0
35033	147.3572083	0	0
35034	147.3262787	0	0
35035	147.2906799	0	0
35036	147.2772675	0	0
35037	147.2853088	0	0
35038	147.2812653	0	0
35039	147.2645416	0	0
35040	147.3118439	0	0
35041	147.2801971	0	0
35042	147.4329224	0	0
35043	147.551239	0	0
35044	147.6812744	0	0
35045	147.8205566	0	0
35046	147.9373322	0	0
35047	147.9561005	0	0
35048	148.0019989	0	0
35049	148.0019989	0	0
35050	148.0019989	0	0
35051	148.0019989	0	0
35052	148.0019989	0	0
35053	148.0019989	0	0
35054	148.0019989	0	0
35055	148.0019989	0	0
35056	148.0019989	0	0
35057	148.0019989	0	0
35058	148.0019989	0	0
35059	148.0019989	0	0
35060	148.0019989	0	0
35061	148.0019989	0	0
35062	147.9750214	0	0
35063	148.0019989	0	0
35064	148.0019989	0	0
35065	148.0019989	0	0
35066	148.0019989	0	0
35067	148.0019989	0	0
35068	148.0019989	0	0
35069	148.0019989	0	0
35070	148.0019989	0	0
35071	148.0019989	0	0
35072	148.0019989	0	0
35073	148.0019989	0	0
35074	148.0019989	0	0
35075	148.0019989	0	0
35076	148.0019989	0	0
35077	148.0019989	0	0
35078	148.0019989	0	0
35079	148.0019989	0	0
35080	148.0019989	0	0
35081	148.0019989	0	0
35082	148.0019989	0	0
35083	148.0019989	0	0
35084	148.0019989	0	0
35085	148.0019989	0	0
35086	148.0019989	0	0
35087	148.0019989	0	0
35088	148.0019989	0	0
35089	148.0019989	0	0
35090	148.0019989	0	0
35091	148.0019989	0	0
35092	148.0019989	0	0
35093	148.0019989	0	0
35094	148.0019989	0	0
35095	148.0019989	0	0
35096	148.0019989	0	0
35097	148.0019989	0	0
35098	148.0019989	0	0
35099	148.0019989	0	0
35100	148.0019989	0	0
35101	147.9961243	0	0
35102	147.9783478	0	0
35103	147.9514923	0	0
35104	147.917572	0	0
35105	147.8810577	0	0
35106	147.8526154	0	0
35107	147.8221893	0	0
35108	147.7890778	0	0
35109	147.7540436	0	0
35110	147.7175293	0	0
35111	147.6796265	0	0
35112	147.6418152	0	0
35113	147.6047821	0	0
35114	147.5683594	0	0
35115	147.532486	0	0
35116	147.4972076	0	0
35117	147.4625549	0	0
35118	147.4285889	0	0
35119	147.3952484	0	0
35120	147.3625183	0	0
35121	147.330307	0	0
35122	147.2985535	0	0
35123	147.267273	0	0
35124	147.2364502	0	0
35125	147.2060089	0	0
35126	147.1759796	0	0
35127	147.1463013	0	0
35128	147.1169739	0	0
35129	147.0879364	0	0
35130	147.0591736	0	0
35131	147.0306549	0	0
35132	147.0023499	0	0
35133	146.9742584	0	0
35134	146.9463501	0	0
35135	146.9186401	0	0
35136	146.8910828	0	0
35137	146.8636932	0	0
35138	146.8364563	0	0
35139	146.7824402	0	0
35140	146.7556305	0	0
35141	146.7289429	0	0
35142	146.7023926	0	0
35143	146.6759491	0	0
35144	146.6496124	0	0
35145	146.6233826	0	0
35146	146.59729	0	0
35147	146.5713348	0	0
35148	146.5455322	0	0
35149	146.5198822	0	0
35150	146.4944153	0	0
35151	146.469101	0	0
35152	146.4439697	0	0
35153	146.4190216	0	0
35154	146.3942566	0	0
35155	146.3696899	0	0
35156	146.3453369	0	0
35207	145.6059876	0	0
35208	145.6009979	0	0
35209	145.5960846	0	0
35210	145.5918579	1	0
35211	145.5883789	1	0
35212	145.5851593	1	0
35213	145.581955	1	0
35214	145.5788117	1	0
35215	145.5757294	1	0
35216	145.5726624	1	0
35217	145.5695648	1	0
35218	145.566452	1	0
35219	145.5632935	1	0
35220	145.5601196	1	0
35221	145.5569305	1	0
35222	145.5537262	1	0
35223	145.5505371	1	0
35224	145.5474091	1	0
35225	145.5443878	1	0
35226	145.5413818	1	0
35227	145.5381317	1	0
35228	145.5344696	1	0
35229	145.5249023	1	0
35230	145.518158	1	0
35231	145.5086822	1	0
35232	145.4944305	1	0
35233	145.4724426	1	0
35234	145.4429779	1	0
35235	145.4089203	1	0
35236	145.3694305	1	0
35237	145.3243561	1	0
35238	145.2705688	1	0
35239	145.2066803	1	0
35240	145.137558	1	0
35241	145.1154938	1	0
35242	145.1060028	1	0
35243	145.1104126	1	0
35244	145.1161652	1	0
35245	145.1163178	1	0
35246	145.1134338	1	0
35247	145.1122437	1	0
35248	145.1147766	1	0
35249	145.1234894	1	0
35250	145.1293793	1	0
35251	145.1371765	1	0
35252	145.1565704	1	0
35253	145.173996	1	0
35254	145.1819916	1	0
35255	145.1847992	1	0
35256	145.1848145	1	0
35257	145.1849976	1	0
35258	145.1849976	1	0
35259	145.1849976	1	0
35260	145.1849976	1	0
35261	145.200882	0	0
35262	145.2321014	0	0
35263	145.2538757	0	0
35264	145.2598877	0	0
35265	145.2737427	0	0
35266	145.3013458	0	0
35267	145.3172302	0	0
35268	145.3085938	0	0
35269	145.3045044	0	0
35270	145.3036041	0	0
35271	145.2859192	0	0
35272	145.2910309	0	0
35273	145.2735901	0	0
35274	145.3968201	0	0
35275	145.421875	0	0
35276	145.3956299	0	0
35277	145.3708344	0	0
35278	145.3787689	0	0
35279	145.4202423	0	0
35280	145.3668671	0	0
35281	145.355835	0	0
35282	145.32724	0	0
35283	145.3231049	0	0
35284	145.3467255	0	0
35285	145.3700714	0	0
35286	145.383667	0	0
35287	145.3966827	0	0
35288	145.3986816	0	0
35289	145.40979	0	0
35290	145.4263153	0	0
35291	145.4409943	0	0
35292	145.4465179	0	0
35293	145.4464417	0	0
35294	145.4442291	0	0
35295	145.4451141	0	0
35296	145.4388123	0	0
35297	145.3725739	0	0
35298	145.1369782	0	0
35299	144.8532562	0	0
35300	144.6139221	0	0
35301	144.5331421	0	0
35302	144.503067	0	0
35303	144.5033264	0	0
35304	144.5037842	0	0
35305	144.5031433	0	0
35306	144.503006	0	0
35307	144.5183106	0	0
35308	144.5751343	0	0
35309	144.6299438	0	0
35310	144.6507263	0	0
35311	144.650589	0	0
35312	144.6504059	0	0
35313	144.6498566	0	0
35314	144.5780945	0	0
35315	144.4251556	0	0
35316	144.1244507	0	0
35317	144.0098267	0	0
35318	143.9794617	0	0
35319	143.9780884	0	0
35320	143.985199	0	0
35321	144.0092163	0	0
35322	144.0604553	0	0
35323	144.1577606	0	0
35324	144.1759949	0	0
35325	144.1663666	0	0
35326	144.133255	0	0
35327	144.1218414	0	0
35328	143.8771362	0	0
35329	143.5895691	0	0
35330	143.465271	0	0
35331	143.4653473	0	0
35332	143.4660034	0	0
35333	143.4595795	0	0
35334	143.4116211	0	0
35335	143.338501	0	0
35336	143.3171234	0	0
35337	143.3147888	0	0
35338	143.2906799	0	0
35339	143.2560425	0	0
35340	143.2326355	0	0
35341	143.2140503	0	0
35342	143.1997833	0	0
35343	143.1898041	0	0
35344	143.1682282	0	0
35345	143.1465301	0	0
35346	143.1102905	0	0
35347	143.0606995	0	0
35348	143.0228272	0	0
35349	143.0058441	0	0
35350	142.9882813	0	0
35351	142.9713135	0	0
35352	142.9613342	0	0
35353	142.9444428	0	0
35354	142.9108582	0	0
35355	142.8816834	0	0
35356	142.864624	0	0
35357	142.8358154	0	0
35358	142.7961121	0	0
35359	142.7657776	0	0
35360	142.7303162	0	0
35361	142.6722565	0	0
35362	142.6017456	0	0
35363	142.5386353	0	0
35364	142.3864441	0	0
35365	142.3285675	0	0
35366	142.2725983	0	0
35367	142.2380676	0	0
35368	142.2032776	0	0
35369	142.1549072	0	0
35370	142.08638	0	0
35371	142.0050201	0	0
35372	141.9323425	0	0
35373	141.8697357	0	0
35374	141.8395233	0	0
35375	141.8478546	0	0
35376	141.9184265	0	0
35377	142.0312653	0	0
35378	142.1775818	0	0
35379	142.4559174	0	0
35380	142.8366394	0	0
35381	143.2725372	0	0
35382	143.6069336	0	0
35383	143.8681183	0	0
35384	144.3831329	0	0
35385	144.8837128	0	0
35386	144.6002808	0	0
35387	143.7663727	0	0
35388	143.9108734	0	0
35389	144.2754364	0	0
35390	143.3199158	0	0
35391	143.4484711	0	0
35392	144.1680756	0	0
35393	144.299118	0	0
35394	144.5543365	0	0
35395	145.1045075	0	0
35396	145.1933136	0	0
35397	145.2034302	0	0
35398	145.2039947	0	0
35399	145.2039947	0	0
35400	145.5455933	0	0
35401	146.8603668	0	0
35402	147.8114624	0	0
35403	148.0019989	0	0
35404	148.0019989	0	0
35405	148.0019989	0	0
35406	148.0019989	0	0
35407	148.0019989	0	0
35408	148.0019989	0	0
35409	148.0019989	0	0
35439	147.7803803	0	0
35440	147.8009949	0	0
35441	147.8005371	0	0
35442	147.7997284	0	0
35443	147.7949982	0	0
35444	147.7899322	0	0
35445	147.7768555	0	0
35446	147.7423554	0	0
35447	147.7026672	0	0
35448	147.6940002	0	0
35449	147.6940002	0	0
35450	147.6773224	0	0
35451	147.6592407	0	0
35452	147.6305389	0	0
35453	147.5999145	0	0
35454	147.5643616	0	0
35455	147.4917908	0	0
35456	147.4142456	0	0
35457	147.406311	0	0
35458	147.4042969	0	0
35459	147.4168243	0	0
35460	147.4308472	0	0
35461	147.4227142	0	0
35462	147.4225159	0	0
35463	147.4224701	0	0
35464	147.3794098	0	0
35465	147.3311005	0	0
35466	147.205307	0	0
35467	147.2368774	0	0
35468	147.3424072	0	0
35469	147.4724731	0	0
35470	147.5794373	0	0
35471	147.7107239	0	0
35472	147.823761	0	0
35473	147.9812622	0	0
35474	147.9490967	0	0
35475	148.0019989	0	0
35476	148.0019989	0	0
35477	148.0019989	0	0
35478	148.0019989	0	0
35479	148.0019989	0	0
35480	148.0019989	0	0
35481	148.0019989	0	0
35482	148.0019989	0	0
35483	148.0019989	0	0
35484	148.0019989	0	0
35485	148.0019989	0	0
35486	148.0019989	0	0
35487	148.0019989	0	0
35488	148.0019989	0	0
35489	148.0019989	0	0
35490	148.0019989	0	0
35491	148.0019989	0	0
35492	148.0019989	0	0
35493	148.0019989	0	0
35494	148.0019989	0	0
35495	148.0019989	0	0
35496	148.0019989	0	0
35497	148.0019989	0	0
35498	148.0019989	0	0
35499	148.0019989	0	0
35500	148.0019989	0	0
35501	148.0019989	0	0
35502	148.0019989	0	0
35503	148.0019989	0	0
35504	148.0019989	0	0
35505	148.0019989	0	0
35506	148.0019989	0	0
35507	148.0019989	0	0
35508	148.0019989	0	0
35509	148.0019989	0	0
35510	148.0019989	0	0
35511	148.0019989	0	0
35512	148.0019989	0	0
35513	148.0019989	0	0
35514	148.0019989	0	0
35515	148.0019989	0	0
35516	148.0019989	0	0
35517	148.0019989	0	0
35518	148.0019989	0	0
35519	148.0019989	0	0
35520	148.0019989	0	0
35521	148.0019989	0	0
35522	148.0019989	0	0
35523	148.0019989	0	0
35524	148.0019989	0	0
35525	148.0019989	0	0
35526	148.0019989	0	0
35527	148.0019989	0	0
35528	148.0019989	0	0
35529	148.0019989	0	0
35530	147.9968567	0	0
35531	147.9833679	0	0
35532	147.9631805	0	0
35533	147.9375153	0	0
35534	147.90802	0	0
35535	147.8838196	0	0
35536	147.859375	0	0
35537	147.8325806	0	0
35538	147.8038788	0	0
35539	147.7737122	0	0
35540	147.7421875	0	0
35541	147.7096405	0	0
35542	147.6773071	0	0
35543	147.6453247	0	0
35544	147.6136475	0	0
35545	147.5822144	0	0
35546	147.5511169	0	0
35547	147.5203705	0	0
35548	147.490036	0	0
35549	147.460083	0	0
35550	147.4305115	0	0
35551	147.4012604	0	0
35552	147.3723145	0	0
35553	147.3436584	0	0
35554	147.3152924	0	0
35555	147.2871857	0	0
35556	147.2593536	0	0
35557	147.2317657	0	0
35558	147.2044067	0	0
35559	147.1772614	0	0
35560	147.1502991	0	0
35561	147.1235199	0	0
35562	147.096878	0	0
35563	147.0703888	0	0
35564	147.0440063	0	0
35565	147.017746	0	0
35566	146.9916077	0	0
35567	146.9655609	0	0
35568	146.9396057	0	0
35569	146.9137421	0	0
35570	146.8879395	0	0
35571	146.8365631	0	0
35572	146.8109589	0	0
35573	146.7854157	0	0
35574	146.7599487	0	0
35575	146.7345581	0	0
35576	146.7092285	0	0
35577	146.6839905	0	0
35578	146.6588287	0	0
